t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv
92.70,align,237.90,12.10,0.250,1,-28.1,-3.6,27.6,3.4,-4.26,-1.49,177,179,-1,-9.0,-22.3,-8.9,-26.1,-0.74,-0.28,0.57,0.00,0.00,0.00,-1.84,4.45,54,-1,1,3,12.9,-0.17,0.250,0.501,18.93
92.80,align,239.54,10.46,0.250,1,-28.5,-3.7,28.1,3.6,-3.80,-1.29,178,181,-1,-8.4,-22.4,-11.1,-31.1,-0.75,-0.26,0.75,0.00,0.00,0.00,-1.66,4.19,54,-1,1,2,13.8,-0.21,0.251,0.501,17.73
92.90,align,240.71,9.29,0.250,1,-28.5,-3.7,28.5,3.7,-3.80,-1.29,178,181,-1,-7.6,-22.4,-12.8,-35.4,-0.70,-0.22,0.89,0.00,0.00,0.00,-1.41,3.75,54,-1,1,2,13.8,-0.24,0.251,0.502,16.67
93.00,align,242.19,7.81,0.250,1,-28.8,-3.8,28.8,3.8,-3.17,-1.00,178,181,-1,-6.6,-22.5,-14.0,-38.4,-0.57,-0.18,0.99,0.00,0.00,0.00,-1.08,3.14,54,-1,1,2,14.1,-0.25,0.251,0.502,15.68
93.10,align,243.61,6.39,0.250,1,-29.1,-3.9,29.1,3.9,-2.39,-0.63,179,181,-1,-5.3,-22.5,-14.5,-39.8,-0.36,-0.12,1.00,0.00,0.00,0.00,-0.68,2.38,54,-1,0,1,14.1,-0.26,0.251,0.445,14.75
93.20,align,244.99,5.01,0.250,1,-29.2,-3.9,29.2,3.9,-1.47,-0.18,180,185,-1,-3.6,-22.5,-14.2,-39.2,-0.08,-0.07,1.00,0.00,0.00,0.00,-0.19,1.47,54,-1,0,0,13.0,-0.25,0.251,0.313,13.90
93.30,align,246.67,3.33,0.250,1,-29.3,-3.8,29.3,3.9,0.23,0.70,180,185,-1,-2.0,-21.8,-13.4,-36.9,0.20,-0.04,0.94,0.00,0.00,0.00,0.29,0.55,54,-1,0,-0,7.1,-0.22,0.251,0.347,13.12
93.40,align,247.63,2.37,0.250,1,-29.3,-3.8,29.3,3.8,0.23,0.70,181,185,-1,-0.5,-19.5,-12.4,-33.3,0.40,-0.02,0.82,0.00,0.00,0.00,0.70,-0.24,54,-1,0,-1,7.1,-0.16,0.250,0.420,12.38
93.50,align,248.86,1.14,0.250,1,-29.2,-3.7,29.2,3.7,0.80,1.05,181,185,-1,0.7,-17.7,-11.3,-29.2,0.51,-0.00,0.69,0.00,0.00,0.00,1.03,-0.82,54,-1,0,-1,3.4,-0.10,0.250,0.458,11.67
93.60,align,250.02,-0.02,0.250,1,-29.1,-3.6,29.1,3.6,1.24,1.38,183,191,-1,2.0,-16.3,-10.0,-25.3,0.52,0.02,0.56,0.00,0.00,0.00,1.32,-1.30,54,-1,0,-3,0.2,-0.06,0.250,0.466,11.10
93.70,align,251.38,-1.38,0.250,1,-28.8,-3.3,29.0,3.4,1.74,1.90,184,191,-1,3.2,-15.2,-8.6,-22.1,0.45,0.04,0.45,0.00,0.00,0.00,1.55,-1.64,54,-1,0,-4,-3.4,-0.04,0.250,0.446,10.62
93.80,align,252.66,-2.66,0.250,1,-28.6,-3.0,28.8,3.3,1.87,2.09,185,191,-1,4.2,-14.4,-7.2,-20.0,0.31,0.06,0.37,0.00,0.00,0.00,1.75,-1.90,54,-1,0,-5,-4.7,-0.03,0.250,0.399,10.36
93.90,align,253.17,-3.17,0.250,1,-28.6,-3.0,28.6,3.0,1.87,2.09,186,191,-1,5.0,-13.8,-5.8,-19.2,0.11,0.07,0.33,0.00,0.00,0.00,1.90,-2.07,54,-1,0,-6,-4.7,-0.02,0.250,0.323,10.20
94.00,align,254.38,-4.38,0.250,1,-28.2,-2.6,28.4,2.8,2.10,2.31,186,190,-1,5.6,-13.2,-4.5,-19.6,-0.08,0.05,0.34,0.00,0.00,0.00,2.00,-2.21,54,-1,0,-6,-7.6,-0.00,0.250,0.302,10.05
94.10,align,255.09,-5.09,0.250,1,-28.2,-2.6,28.2,2.6,2.10,2.31,187,190,-1,6.0,-12.7,-3.5,-20.9,-0.23,0.02,0.37,0.00,0.00,0.00,2.04,-2.36,54,-1,0,-7,-7.6,0.02,0.250,0.349,9.87
94.20,align,256.02,-6.02,0.250,1,-27.7,-2.1,28.0,2.4,2.59,2.40,187,190,-1,6.3,-11.9,-2.8,-22.5,-0.31,-0.02,0.42,0.00,0.00,0.00,2.05,-2.58,54,-1,0,-7,-9.4,0.03,0.250,0.380,9.67
94.30,align,256.93,-6.93,0.250,1,-27.7,-2.1,27.7,2.1,2.59,2.40,188,190,-1,6.5,-10.8,-2.3,-23.8,-0.31,-0.05,0.46,0.00,0.00,0.00,2.04,-2.88,54,-1,0,-8,-9.4,0.04,0.250,0.396,9.45
94.40,align,257.83,-7.83,0.250,1,-27.5,-1.9,27.5,1.9,2.99,2.46,187,186,-1,6.6,-9.4,-2.0,-24.6,-0.26,-0.06,0.49,0.00,0.00,0.00,2.06,-3.28,54,-1,0,-7,-9.5,0.05,0.250,0.377,9.24
94.50,align,258.72,-8.72,0.250,1,-27.1,-1.6,27.1,1.6,3.47,2.51,187,186,-1,6.7,-7.8,-1.5,-24.7,-0.16,-0.05,0.49,0.00,0.00,0.00,2.07,-3.75,54,-1,0,-7,-9.3,0.05,0.250,0.335,9.01
94.60,align,259.80,-9.80,0.250,1,-26.3,-1.1,26.7,1.4,4.44,2.62,187,186,-1,6.8,-6.1,-0.9,-23.9,-0.05,-0.02,0.46,0.00,0.00,0.00,2.09,-4.23,54,-1,0,-7,-8.2,0.04,0.250,0.282,8.72
94.70,align,260.65,-10.65,0.250,1,-25.8,-0.9,26.3,1.1,4.92,2.65,187,186,-1,7.0,-4.4,0.0,-22.4,0.05,0.02,0.41,0.00,0.00,0.00,2.09,-4.71,54,-1,0,-7,-7.4,0.03,0.250,0.276,8.46
94.80,align,261.27,-11.27,0.250,1,-25.8,-0.9,25.8,0.9,4.92,2.65,186,183,-1,7.0,-2.7,1.1,-20.4,0.12,0.06,0.35,0.00,0.00,0.00,2.12,-5.17,54,-1,0,-6,-7.4,0.03,0.250,0.321,8.27
94.90,align,262.28,-12.28,0.250,1,-24.7,-0.3,25.3,0.6,5.62,2.58,186,183,-1,7.0,-1.3,2.3,-18.4,0.15,0.08,0.28,0.00,0.00,0.00,2.12,-5.54,54,-1,0,-6,-5.4,0.02,0.250,0.344,8.07
95.00,align,263.07,-13.07,0.250,1,-24.2,-0.1,24.7,0.3,5.85,2.48,185,183,-1,1.0,-2.8,3.4,-16.4,0.17,0.15,0.22,0.00,0.00,0.00,2.07,-5.83,54,-1,0,-5,-4.7,0.01,0.250,0.382,7.91
95.10,align,264.03,-14.03,0.250,1,-23.6,0.2,24.2,0.1,6.01,2.33,185,183,-1,-0.4,-2.8,4.3,-14.7,0.14,0.16,0.18,0.00,0.00,0.00,1.99,-6.04,54,-1,0,-5,-4.4,-0.00,0.250,0.372,7.81
95.20,align,264.41,-14.41,0.000,1,-23.6,0.2,23.6,-0.2,6.01,2.33,184,181,-1,-0.4,-2.8,5.0,-13.5,0.09,0.12,0.14,0.00,0.00,0.00,1.90,-6.16,54,-1,1,-4,-4.4,0.01,0.000,0.000,7.71
95.30,align,265.14,-15.14,0.000,1,-23.0,0.4,23.0,-0.4,6.09,2.17,184,181,-1,-0.4,-2.8,5.2,-12.7,0.04,0.08,0.12,0.00,0.00,0.00,1.78,-6.22,54,-1,1,-4,-4.4,0.02,0.000,0.000,7.51
95.40,align,265.83,-15.83,0.000,1,-22.4,0.6,22.4,-0.6,6.07,2.05,183,181,-1,-0.4,-2.8,5.2,-12.1,0.00,0.03,0.10,0.00,0.00,0.00,1.71,-6.17,54,-1,1,-3,-4.3,0.02,0.000,0.000,6.84
95.50,align,266.48,-16.48,0.000,1,-21.7,0.8,21.7,-0.8,6.10,1.87,183,181,-1,-0.4,-2.8,4.8,-12.0,-0.05,-0.03,0.09,0.00,0.00,0.00,1.58,-6.19,54,-1,1,-3,-4.2,0.03,0.000,0.000,6.53
95.60,align,267.22,-17.22,0.000,1,-20.5,1.1,21.1,-1.0,6.09,1.65,182,179,-1,-0.4,-2.8,4.0,-12.1,-0.09,-0.07,0.09,0.00,0.00,0.00,1.51,-6.17,54,-1,1,-2,-3.7,0.04,0.000,0.000,6.04
95.70,align,267.73,-17.73,0.000,1,-19.9,1.3,20.5,-1.1,6.04,1.59,182,179,-1,-0.4,-2.8,3.2,-12.3,-0.12,-0.11,0.09,0.00,0.00,0.00,1.47,-6.13,54,-1,1,-2,-3.4,0.04,0.000,0.000,5.35
95.80,align,268.05,-18.05,0.000,1,-19.9,1.3,19.9,-1.3,6.04,1.59,181,179,-1,-0.4,-2.8,2.2,-12.7,-0.13,-0.13,0.09,0.00,0.00,0.00,1.46,-6.07,54,-1,1,-1,-3.4,0.04,0.000,0.000,4.48
95.90,align,268.38,-18.38,0.000,1,-19.3,1.4,19.3,-1.4,5.95,1.55,181,179,-1,-0.4,-2.8,1.2,-13.0,-0.14,-0.14,0.10,0.00,0.00,0.00,1.47,-5.97,54,-1,1,-1,-3.2,0.05,0.000,0.000,3.42
96.00,align,268.59,-18.59,0.000,1,-18.7,1.6,18.7,-1.6,5.84,1.52,180,177,-1,-0.4,-2.8,0.3,-13.4,-0.15,-0.14,0.11,0.00,0.00,0.00,1.49,-5.85,54,-1,1,-0,-3.1,0.05,0.000,0.000,2.31
96.10,align,268.71,-18.71,0.000,1,-17.6,1.9,18.2,-1.7,5.63,1.47,180,177,-1,5.1,3.2,-0.7,-13.7,-0.22,-0.21,0.13,0.00,0.00,0.00,1.50,-5.74,54,-1,1,0,-2.7,0.06,0.000,0.000,1.20
96.20,align,268.69,-18.69,0.000,1,-17.6,1.9,17.6,-1.9,5.63,1.47,180,177,-1,5.2,3.5,-1.6,-14.1,-0.23,-0.22,0.14,0.00,0.00,0.00,1.51,-5.62,54,-1,1,0,-2.7,0.06,0.000,0.000,0.11
96.30,align,268.58,-18.58,0.000,1,-17.0,2.0,17.0,-2.0,5.53,1.44,179,177,-1,5.2,3.5,-2.5,-14.5,-0.24,-0.23,0.16,0.00,0.00,0.00,1.51,-5.51,54,-1,1,1,-2.6,0.07,0.000,0.000,-0.97
96.40,align,268.29,-18.29,0.250,1,-16.0,2.3,16.5,-2.2,5.31,1.38,179,176,-1,5.3,3.5,-3.5,-14.9,-0.25,-0.24,0.18,0.00,0.00,0.00,1.52,-5.39,54,-1,0,1,-2.3,0.07,0.250,0.449,-2.05
96.50,align,267.93,-17.93,0.250,1,-15.4,2.5,16.0,-2.3,5.21,1.36,179,176,-1,5.3,3.5,-4.4,-15.4,-0.26,-0.25,0.20,0.00,0.00,0.00,1.52,-5.28,54,-1,0,1,-2.2,0.08,0.250,0.457,-3.11
96.60,align,267.60,-17.60,0.250,1,-15.4,2.5,15.4,-2.5,5.21,1.36,178,176,-1,5.4,3.5,-5.3,-15.8,-0.27,-0.26,0.22,0.00,0.00,0.00,1.52,-5.16,54,-1,0,2,-2.2,0.08,0.250,0.465,-4.16
96.70,align,267.08,-17.08,0.250,1,-14.4,2.7,14.9,-2.6,5.17,1.39,178,176,-1,5.5,3.6,-6.1,-16.1,-0.26,-0.25,0.24,0.00,0.00,0.00,1.54,-5.10,54,-1,0,2,-1.6,0.08,0.250,0.457,-5.08
96.80,align,266.33,-16.33,0.250,1,-13.9,2.9,14.4,-2.7,5.27,1.48,178,176,-1,5.7,3.9,-6.5,-16.1,-0.23,-0.22,0.24,0.00,0.00,0.00,1.61,-5.10,54,-1,0,2,-1.1,0.08,0.250,0.427,-5.82
96.90,align,265.84,-15.84,0.258,1,-13.9,2.9,13.9,-2.9,5.27,1.48,177,176,-1,6.1,4.5,-6.4,-15.6,-0.16,-0.15,0.23,0.00,0.00,0.00,1.72,-5.20,54,-1,0,3,-1.1,0.08,0.258,0.381,-6.38
97.00,align,264.99,-14.99,0.297,1,-12.8,3.2,13.3,-3.0,5.68,1.76,177,176,-1,6.7,5.3,-5.7,-14.5,-0.06,-0.05,0.18,0.00,0.00,0.00,1.88,-5.36,54,-1,0,3,0.5,0.07,0.297,0.341,-6.75
97.10,align,264.46,-14.46,0.319,1,-12.8,3.2,12.8,-3.2,5.68,1.76,177,176,-1,7.4,6.3,-4.2,-12.7,0.06,0.06,0.11,0.00,0.00,0.00,2.07,-5.57,54,-1,0,3,0.5,0.05,0.319,0.365,-6.95
97.20,align,263.75,-13.75,0.340,1,-12.2,3.4,12.2,-3.4,5.91,1.90,177,176,-1,1.4,0.3,-2.1,-10.3,0.23,0.24,0.02,0.00,0.00,0.00,2.23,-5.79,54,-1,0,3,1.9,0.03,0.340,0.526,-7.00
97.30,align,263.05,-13.05,0.351,1,-11.0,3.8,11.6,-3.6,6.21,1.99,177,176,-1,-0.3,-2.7,0.3,-7.6,0.34,0.33,0.00,0.00,0.00,0.00,2.35,-5.98,54,-1,0,3,5.1,-0.01,0.351,0.617,-6.86
97.40,align,262.38,-12.38,0.353,1,-11.0,3.8,11.0,-3.8,6.21,1.99,177,176,-1,-0.3,-2.7,2.6,-5.1,0.34,0.33,0.00,0.00,0.00,0.00,2.35,-6.08,54,-1,0,3,5.1,-0.03,0.353,0.621,-6.56
97.50,align,261.49,-11.49,0.350,1,-9.7,4.1,10.3,-4.0,6.02,1.54,177,176,-1,-0.3,-2.7,4.0,-3.2,0.26,0.23,0.00,0.00,0.00,0.00,2.21,-6.07,54,-1,0,3,6.7,-0.06,0.350,0.543,-6.03
97.60,align,261.23,-11.23,0.326,1,-9.7,4.1,9.7,-4.1,6.02,1.54,177,178,-1,-0.3,-2.7,4.4,-2.3,0.11,0.06,0.00,0.00,0.00,0.00,1.88,-5.92,54,-1,0,3,6.7,-0.07,0.326,0.396,-5.43
97.70,align,260.67,-10.67,0.310,1,-8.6,4.4,9.2,-4.3,5.52,0.89,177,178,-1,5.7,3.3,3.6,-2.5,-0.10,-0.17,0.00,0.00,0.00,0.00,1.50,-5.70,54,-1,0,3,5.9,-0.07,0.310,0.418,-4.85
97.80,align,260.28,-10.28,0.294,1,-8.1,4.4,8.6,-4.4,5.36,0.70,177,178,-1,5.5,8.5,2.2,-3.5,-0.28,-0.28,0.00,0.00,0.00,0.00,1.17,-5.47,54,-1,0,3,5.8,-0.06,0.294,0.519,-4.37
97.90,align,260.01,-10.01,0.280,1,-8.1,4.4,8.1,-4.4,5.36,0.70,177,178,-1,5.0,8.4,0.7,-4.7,-0.33,-0.30,0.00,0.00,0.00,0.00,0.95,-5.32,54,-1,0,3,5.8,-0.06,0.280,0.534,-4.00
98.00,align,259.58,-9.58,0.270,1,-7.0,4.6,7.5,-4.5,5.38,0.69,178,181,-1,4.8,8.6,-0.4,-5.6,-0.30,-0.24,0.00,0.00,0.00,0.00,0.84,-5.29,54,-1,0,2,4.6,-0.06,0.270,0.485,-3.63
98.10,align,259.25,-9.25,0.265,1,-6.4,4.6,7.0,-4.6,5.52,0.81,178,181,-1,4.9,9.2,-0.7,-5.6,-0.18,-0.14,0.00,0.00,0.00,0.00,0.86,-5.36,54,-1,0,2,4.1,-0.06,0.265,0.394,-3.41
98.20,align,258.93,-8.93,0.261,1,-5.9,4.7,6.4,-4.6,5.64,0.92,179,181,-1,5.3,10.0,-0.4,-4.8,-0.04,-0.03,0.00,0.00,0.00,0.00,0.95,-5.49,54,-1,0,1,3.7,-0.05,0.261,0.290,-3.22
98.30,align,258.69,-8.69,0.260,1,-5.9,4.7,5.9,-4.7,5.64,0.92,179,181,-1,5.6,10.7,0.5,-3.1,0.09,0.05,0.00,0.00,0.00,0.00,1.04,-5.62,54,-1,0,1,3.7,-0.05,0.260,0.316,-3.13
98.40,align,258.28,-8.28,0.268,1,-4.7,4.9,5.3,-4.8,5.69,1.03,179,182,-1,5.8,11.4,1.8,-1.0,0.17,0.11,0.00,0.00,0.00,0.00,1.07,-5.69,54,-1,0,1,2.6,-0.05,0.268,0.381,-3.12
98.50,align,258.03,-8.03,0.270,1,-4.7,4.9,4.7,-4.9,5.69,1.03,180,182,-1,5.9,11.7,3.2,1.3,0.20,0.15,0.00,0.00,0.00,0.00,1.05,-5.69,54,-1,0,0,2.6,-0.05,0.270,0.410,-3.08
98.60,align,257.70,-7.70,0.272,1,-4.2,5.0,4.2,-5.0,5.59,0.98,180,182,-1,5.7,11.8,4.5,3.2,0.18,0.15,0.00,0.00,0.00,0.00,0.98,-5.59,54,-1,0,-0,1.8,-0.04,0.272,0.407,-2.99
98.70,align,257.31,-7.31,0.276,1,-3.1,5.2,3.6,-5.1,5.15,0.71,180,182,-1,5.4,11.6,5.6,4.7,0.12,0.12,0.00,0.00,0.00,0.00,0.84,-5.41,54,-1,0,-0,0.1,-0.03,0.276,0.372,-2.91
98.80,align,257.09,-7.09,0.275,1,-3.1,5.2,3.1,-5.2,5.15,0.71,181,182,-1,4.9,11.2,6.2,5.5,0.04,0.07,0.00,0.00,0.00,0.00,0.65,-5.16,54,-1,0,-1,0.1,-0.01,0.275,0.319,-2.81
98.90,align,256.82,-6.82,0.274,1,-2.6,5.3,2.6,-5.3,4.86,0.49,181,182,-1,4.2,10.7,6.5,5.8,-0.04,0.02,0.00,0.00,0.00,0.00,0.42,-4.86,54,-1,0,-1,-0.6,-0.00,0.274,0.297,-2.68
99.00,align,256.57,-6.57,0.274,1,-1.7,5.3,2.2,-5.3,4.32,0.07,181,182,-1,3.6,10.1,6.3,5.8,-0.08,-0.03,0.00,0.00,0.00,0.00,0.19,-4.58,54,-1,0,-1,-2.0,0.00,0.274,0.316,-2.57
99.10,align,256.33,-6.33,0.274,1,-1.7,5.3,1.7,-5.3,4.32,0.07,181,182,-1,3.0,9.6,5.9,5.7,-0.09,-0.06,0.00,0.00,0.00,0.00,-0.02,-4.32,54,-1,0,-1,-2.0,0.02,0.274,0.334,-2.49
99.20,align,256.06,-6.06,0.274,1,-0.9,5.3,1.3,-5.3,3.91,-0.23,181,181,-1,2.4,9.2,5.4,5.7,-0.07,-0.08,0.00,0.00,0.00,0.00,-0.18,-4.10,54,-1,0,-1,-2.6,0.03,0.274,0.333,-2.37
99.30,align,255.90,-5.90,0.271,1,-0.9,5.3,0.9,-5.3,3.91,-0.23,181,181,-1,2.0,8.9,4.9,6.0,-0.03,-0.08,0.00,0.00,0.00,0.00,-0.32,-3.91,54,-1,0,-1,-2.6,0.03,0.271,0.314,-2.27
99.40,align,255.70,-5.70,0.265,1,-0.5,5.2,0.5,-5.2,3.73,-0.34,181,181,-1,1.7,8.6,4.6,6.5,0.02,-0.06,0.00,0.00,0.00,0.00,-0.42,-3.73,54,-1,0,-1,-2.7,0.03,0.265,0.297,-2.09
99.50,align,255.51,-5.51,0.260,1,-0.2,5.2,0.2,-5.2,3.55,-0.42,181,181,-1,1.5,8.3,4.4,7.2,0.05,-0.02,0.00,0.00,0.00,0.00,-0.49,-3.54,54,-1,0,-1,-2.6,0.03,0.260,0.290,-1.91
99.60,align,255.32,-5.32,0.259,1,0.2,5.2,-0.2,-5.2,3.37,-0.47,181,180,-1,1.3,8.0,4.5,7.9,0.07,0.01,0.00,0.00,0.00,0.00,-0.54,-3.36,54,-1,0,-1,-2.4,0.03,0.259,0.295,-1.84
99.70,align,255.14,-5.14,0.259,1,0.5,5.1,-0.5,-5.1,3.16,-0.53,181,180,-1,1.1,7.6,4.8,8.6,0.08,0.04,0.00,0.00,0.00,0.00,-0.58,-3.16,54,-1,0,-1,-2.2,0.02,0.259,0.304,-1.77
99.80,align,254.92,-4.92,0.260,1,1.1,5.0,-0.8,-5.0,2.68,-0.67,181,180,-1,0.9,7.1,5.1,9.0,0.06,0.05,0.01,0.00,0.00,0.00,-0.63,-2.92,54,-1,0,-1,-1.9,0.03,0.260,0.304,-1.71
99.90,align,254.79,-4.79,0.259,1,1.3,4.9,-1.1,-5.0,2.42,-0.76,181,180,-1,0.7,6.5,5.4,9.3,0.04,0.06,0.02,0.00,0.00,0.00,-0.70,-2.67,54,-1,0,-1,-1.7,0.02,0.259,0.298,-1.66
100.00,align,254.62,-4.62,0.261,1,1.3,4.9,-1.3,-4.9,2.42,-0.76,180,179,-1,0.4,5.9,5.6,9.5,0.02,0.05,0.03,0.00,0.00,0.00,-0.78,-2.42,54,-1,0,-0,-1.7,0.02,0.261,0.291,-1.63
100.10,align,254.45,-4.45,0.265,1,1.5,4.8,-1.5,-4.8,2.17,-0.86,180,179,-1,0.1,5.3,5.7,9.5,0.01,0.04,0.03,0.00,0.00,0.00,-0.88,-2.17,54,-1,0,-0,-1.2,0.02,0.265,0.284,-1.67
100.20,align,254.29,-4.29,0.269,1,1.7,4.7,-1.7,-4.7,1.93,-0.98,180,179,-1,-0.3,4.7,5.5,9.4,0.00,0.01,0.03,0.00,0.00,0.00,-0.98,-1.93,54,-1,0,-0,-1.1,0.02,0.269,0.274,-1.67
100.30,align,254.14,-4.14,0.269,1,1.9,4.6,-1.9,-4.6,1.69,-1.10,180,179,-1,-0.7,4.1,5.1,9.3,0.01,-0.03,0.02,0.00,0.00,0.00,-1.10,-1.69,54,-1,0,0,-1.0,0.02,0.269,0.283,-1.62
100.40,align,254.00,-4.00,0.267,1,2.1,4.5,-2.1,-4.5,1.46,-1.21,180,179,-1,-1.1,3.5,4.6,9.1,0.00,-0.05,0.01,0.00,0.00,0.00,-1.21,-1.46,54,-1,0,0,-0.6,0.02,0.267,0.291,-1.53
100.50,align,253.87,-3.87,0.264,1,2.2,4.4,-2.2,-4.4,1.23,-1.30,180,179,-1,-1.4,2.9,4.1,9.0,0.01,-0.05,0.00,0.00,0.00,0.00,-1.30,-1.24,54,-1,0,0,-0.3,0.01,0.264,0.287,-1.43
100.60,align,253.74,-3.74,0.263,1,2.4,4.1,-2.3,-4.2,0.83,-1.39,180,179,-1,-1.7,2.3,3.7,8.9,0.01,-0.03,0.00,0.00,0.00,0.00,-1.35,-1.04,54,-1,0,0,0.4,0.01,0.263,0.280,-1.37
100.70,align,253.58,-3.58,0.263,1,2.5,4.0,-2.4,-4.1,0.64,-1.41,179,179,-1,-1.9,1.8,3.6,8.7,0.02,0.00,0.00,0.00,0.00,0.00,-1.39,-0.84,54,-1,0,1,0.6,0.00,0.263,0.274,-1.31
100.80,align,253.49,-3.49,0.262,1,2.5,4.0,-2.5,-4.0,0.64,-1.41,179,179,-1,-2.0,1.3,3.6,8.7,0.03,0.04,0.00,0.00,0.00,0.00,-1.41,-0.65,54,-1,0,1,0.6,0.00,0.262,0.290,-1.25
100.90,align,253.34,-3.34,0.261,1,2.5,3.7,-2.5,-3.8,0.28,-1.48,179,179,-1,-2.2,0.8,3.8,8.5,0.03,0.06,0.00,0.00,0.00,0.00,-1.44,-0.47,54,-1,0,1,0.7,0.00,0.261,0.294,-1.19
101.00,align,253.23,-3.23,0.262,1,2.6,3.5,-2.5,-3.7,0.12,-1.54,179,179,-1,-2.4,0.3,3.9,8.3,0.02,0.05,0.00,0.00,0.00,0.00,-1.48,-0.30,54,-1,0,1,0.7,0.00,0.262,0.290,-1.16
101.10,align,253.14,-3.14,0.263,1,2.6,3.5,-2.6,-3.5,0.12,-1.54,179,179,-1,-2.7,-0.2,3.8,8.0,0.02,0.03,0.00,0.00,0.00,0.00,-1.53,-0.14,54,-1,0,1,0.7,0.00,0.263,0.283,-1.15
101.20,align,253.02,-3.02,0.262,1,2.5,3.2,-2.6,-3.4,-0.20,-1.67,179,179,-1,-3.0,-0.7,3.5,7.8,0.03,-0.00,0.00,0.00,0.00,0.00,-1.61,0.02,54,-1,0,1,0.6,0.00,0.262,0.274,-1.09
101.30,align,252.95,-2.95,0.261,1,2.5,3.2,-2.5,-3.2,-0.20,-1.67,179,179,-1,-3.3,-1.1,3.1,7.6,0.03,-0.03,0.00,0.00,0.00,0.00,-1.67,0.17,54,-1,0,1,0.6,0.00,0.261,0.284,-1.06
101.40,align,252.85,-2.85,0.262,1,2.5,3.0,-2.5,-3.0,-0.34,-1.72,179,179,-1,-3.5,-1.6,2.6,7.3,0.02,-0.04,0.00,0.00,0.00,0.00,-1.72,0.31,54,-1,0,1,0.6,0.00,0.262,0.285,-1.05
101.50,align,252.76,-2.76,0.262,1,2.5,2.9,-2.5,-2.9,-0.47,-1.75,179,179,-1,-3.8,-2.0,2.1,6.9,0.01,-0.04,0.00,0.00,0.00,0.00,-1.75,0.45,54,-1,0,1,0.7,0.00,0.262,0.280,-1.01
101.60,align,252.67,-2.67,0.263,1,2.3,2.5,-2.4,-2.7,-0.71,-1.75,179,180,-1,-3.9,-2.4,1.7,6.5,0.01,-0.02,0.00,0.00,0.00,0.00,-1.77,0.57,54,-1,0,1,0.7,-0.00,0.263,0.274,-1.00
101.70,align,252.59,-2.59,0.261,1,2.3,2.5,-2.3,-2.5,-0.71,-1.75,179,180,-1,-4.0,-2.8,1.6,6.1,0.02,0.01,0.00,0.00,0.00,0.00,-1.76,0.69,54,-1,0,1,0.7,-0.00,0.261,0.272,-0.93
101.80,align,252.50,-2.50,0.259,1,2.2,2.2,-2.3,-2.3,-0.92,-1.71,179,180,-1,-4.0,-3.2,1.6,5.8,0.02,0.04,0.00,0.00,0.00,0.00,-1.74,0.80,54,-1,0,1,0.7,-0.00,0.259,0.286,-0.87
101.90,align,252.38,-2.38,0.260,1,2.1,2.0,-2.2,-2.2,-1.01,-1.71,179,180,-1,-4.1,-3.5,1.7,5.5,0.02,0.05,0.00,0.00,0.00,0.00,-1.72,0.90,54,-1,0,1,0.7,-0.00,0.260,0.290,-0.83
102.00,align,252.32,-2.32,0.260,1,2.0,1.8,-2.1,-2.0,-1.09,-1.72,180,180,-1,-4.2,-3.9,1.7,5.2,0.02,0.04,0.00,0.00,0.00,0.00,-1.72,0.99,54,-1,0,0,0.6,-0.00,0.260,0.284,-0.82
102.10,align,252.27,-2.27,0.257,1,2.0,1.8,-2.0,-1.8,-1.09,-1.72,180,180,-1,-4.4,-4.2,1.5,4.9,0.03,0.01,0.00,0.00,0.00,0.00,-1.73,1.08,54,-1,0,0,0.6,-0.00,0.257,0.272,-0.75
102.20,align,252.17,-2.17,0.257,1,1.7,1.5,-1.9,-1.6,-1.23,-1.76,180,180,-1,-4.5,-4.5,1.1,4.6,0.03,-0.02,0.00,0.00,0.00,0.00,-1.75,1.15,54,-1,0,0,0.6,-0.01,0.257,0.277,-0.71
102.30,align,252.14,-2.14,0.258,1,1.6,1.3,-1.7,-1.5,-1.28,-1.75,180,180,-1,-4.7,-4.7,0.6,4.2,0.02,-0.04,0.00,0.00,0.00,0.00,-1.76,1.22,54,-1,0,0,0.7,-0.01,0.258,0.284,-0.73
102.40,align,252.06,-2.06,0.260,1,1.5,1.1,-1.6,-1.3,-1.33,-1.73,180,180,-1,-4.8,-5.0,0.1,3.8,0.02,-0.05,0.00,0.00,0.00,0.00,-1.76,1.27,54,-1,0,0,0.7,-0.01,0.260,0.286,-0.74
102.50,align,252.01,-2.01,0.261,1,1.5,1.1,-1.5,-1.1,-1.33,-1.73,180,180,-1,-4.8,-5.2,-0.4,3.4,0.01,-0.04,0.00,0.00,0.00,0.00,-1.73,1.32,54,-1,0,0,0.7,-0.01,0.261,0.281,-0.76
102.60,align,251.94,-1.94,0.262,1,1.3,0.9,-1.3,-0.9,-1.37,-1.68,180,180,-1,-4.8,-5.4,-0.7,3.0,0.01,-0.02,0.00,0.00,0.00,0.00,-1.68,1.36,54,-1,0,0,0.7,-0.01,0.262,0.273,-0.74
