t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers
101.10,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
101.20,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
101.30,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
101.40,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
101.50,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
101.60,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
101.70,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
101.80,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
101.90,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
102.00,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
102.10,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
102.20,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
102.30,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
102.40,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
102.50,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.013,0.00,0,32
102.60,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
102.70,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
102.80,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
102.90,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
103.00,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
103.10,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
103.20,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
103.30,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
103.40,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
103.50,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
103.60,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
103.70,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
103.80,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
103.90,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
104.00,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
104.10,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
104.20,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
104.30,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
104.40,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
104.50,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
104.60,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
104.70,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
104.80,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
104.90,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
105.00,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
105.10,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
105.20,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
105.30,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
105.40,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
105.50,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
105.60,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
105.70,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
105.80,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
105.90,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
106.00,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
106.10,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
106.20,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
106.30,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
106.40,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
106.50,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
106.60,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.014,0.00,0,32
106.70,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
106.80,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
106.90,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
107.00,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
107.10,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
107.20,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
107.30,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
107.40,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
107.50,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
107.60,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
107.70,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
107.80,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
107.90,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
108.00,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
108.10,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
108.20,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
108.30,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
108.40,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
108.50,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
108.60,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
108.70,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
108.80,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
108.90,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
109.00,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
109.10,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
109.20,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
109.30,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
109.40,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
109.50,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
109.60,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
109.70,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
109.80,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
109.90,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
110.00,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
110.10,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
110.20,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
110.30,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
110.40,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
110.50,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
110.60,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.015,0.00,0,32
110.70,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.016,0.00,0,32
110.80,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.016,0.00,0,32
110.90,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.016,0.00,0,32
111.00,capture,70.50,-4.50,0.009,1,0.5,0.5,0.0,-0.0,0.00,0.00,179,179,-1,0.1,0.5,-0.0,0.0,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,72,-1,0,1,0.0,0.02,0.009,0.016,0.00,0,32
